price,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd,sold_year,sold_month
2625000,Manly,1,3,1,161,Apartment / Unit / Flat,15866,66560,5.567,-33.80338,151.29117,42,0.1,220.1,10.17,2021.0,12.0
1300000,Old Toongabbie,1,3,1,1366,House,3133,38012,1.274,-33.79058,150.97046,41,0.1,210.1,23.66,2021.0,12.0
1090000,Bass Hill,3,5,2,637,House,9069,24388,2.929,-33.90028,150.99309,40,1.5,153.5,20.43,2019.0,4.0
739950,Narellan Vale,2,4,2,700,House,7193,40352,2.481,-34.05177,150.74372,98,2.0,155.2,47.8,2016.0,3.0
1250000,Parramatta,1,2,1,2587,Apartment / Unit / Flat,25798,39260,5.26,-33.81479,151.00875,33,0.1,210.1,19.44,2021.0,8.0
1600000,Harrington Park,2,4,2,727,House,10663,44668,8.004,-34.02561,150.73523,74,0.1,220.1,47.35,2021.0,11.0
540000,Chittaway Bay,2,3,3,522,House,2028,31668,1.116,-33.32678,151.44557,3,2.0,155.2,63.59,2016.0,3.0
1901000,St Peters,3,3,2,160,House,3145,58968,1.73,-33.91594,151.17672,0,0.1,197.9,6.42,2021.0,5.0
690000,Glenmore Park,2,3,1,400,House,23004,45916,9.74,-33.79317,150.68049,54,0.25,172.6,49.65,2020.0,10.0
680000,Point Clare,1,3,1,752,House,3731,31772,3.336,-33.44017,151.31715,62,1.5,171.9,48.17,2018.0,1.0
695000,Alexandria,1,1,0,90,Apartment / Unit / Flat,8262,69732,3.516,-33.9082,151.19191,9,0.11,172.6,5.06,2020.0,11.0
1355000,West Pennant Hills,2,4,3,700,House,16374,45500,9.292,-33.74763,151.03335,109,1.5,153.5,20.91,2019.0,11.0
1165000,Saratoga,1,3,2,525,House,3938,36244,2.373,-33.47576,151.3525,7,0.1,220.1,45.17,2021.0,11.0
1280000,Sylvania,3,5,2,610,House,10479,37284,3.376,-34.01392,151.10109,20,0.25,167.6,19.33,2020.0,7.0
1500000,Grasmere,3,5,4,4200,House,1963,36244,5.438,-34.05634,150.6729,88,0.11,172.6,53.97,2020.0,11.0
1950000,Maroubra,1,3,4,461,House,30688,40248,5.923,-33.94543,151.24625,32,0.1,183.1,9.52,2021.0,2.0
1050000,Narara,2,4,4,847,Block of Units,7934,34632,8.242,-33.39553,151.33681,10,0.1,210.1,53.4,2021.0,7.0
1090000,Leonay,3,6,1,696,House,2518,46852,2.47,-33.76836,150.64974,42,0.1,210.1,52.96,2021.0,7.0
1165000,Menai,2,4,3,658,House,10304,43836,12.944,-34.0025,151.00275,66,0.75,169.6,24.47,2020.0,2.0
1850000,Cobbitty,3,5,4,892,House,2063,43576,52.164,-33.99798,150.67997,66,0.1,210.1,51.16,2021.0,10.0
1470000,Carlingford,2,6,2,822,House,24394,33696,8.528,-33.77523,151.0454,102,0.1,197.9,18.2,2021.0,3.0
1150000,Macquarie Links,3,5,2,744,House,1360,47372,1.772,-33.97953,150.87193,45,0.1,220.1,33.73,2021.0,10.0
1400000,Stanhope Gardens,2,4,2,450,House,9163,45864,2.84,-33.71551,150.92733,64,0.1,220.1,30.99,2021.0,11.0
2120000,Westleigh,3,5,2,695,House,4456,44044,3.821,-33.70912,151.07001,168,0.1,197.9,21.62,2021.0,5.0
1067000,Yagoona,1,4,4,531,House,18013,24284,4.618,-33.90422,151.02148,44,0.1,220.1,17.96,2021.0,11.0
2850000,Matraville,2,5,9,568,House,9804,36452,3.933,-33.96403,151.23342,14,0.1,197.9,11.18,2021.0,5.0
1070000,Rouse Hill,2,4,2,600,House,7965,45812,10.638,-33.67757,150.91278,45,0.11,172.6,34.5,2020.0,11.0
2600000,Arncliffe,3,4,2,500,House,10590,32708,2.943,-33.93868,151.14572,32,0.25,172.6,10.09,2020.0,10.0
4800000,Bondi,2,4,0,374,House,10045,57356,0.865,-33.89314,151.26703,61,0.1,220.1,6.13,2021.0,9.0
2800000,St Ives,4,7,3,939,House,17300,48464,14.264,-33.72491,151.16978,167,0.75,169.6,15.99,2020.0,1.0
2257500,Carlingford,2,4,2,740,House,24394,33696,8.528,-33.77523,151.0454,102,0.1,220.1,18.2,2021.0,11.0
1300000,Northmead,1,3,2,556,House,11215,40924,4.286,-33.78379,150.99349,49,0.1,220.1,21.97,2021.0,12.0
1545000,South Hurstville,4,5,1,400,House,5147,30784,1.042,-33.97767,151.10598,37,0.1,220.1,15.75,2021.0,10.0
845000,South Wentworthville,1,3,1,556,House,6197,32032,1.809,-33.82166,150.97206,29,1.5,169.8,22.54,2018.0,3.0
1305000,Stanmore,2,3,1,234,House,7938,55484,1.218,-33.8937,151.16537,29,1.5,167.6,5.2,2016.0,10.0
5500000,Westmead,1,3,1,1347,House,16309,40040,2.945,-33.80918,150.98696,41,1.75,159.3,21.55,2016.0,6.0
1250000,Glebe,1,2,0,71,Terrace,11532,43368,1.693,-33.87781,151.18626,29,0.25,165.9,2.6,2020.0,5.0
1310000,Sylvania,3,4,2,314,House,10479,37284,3.376,-34.01392,151.10109,20,0.25,167.6,19.33,2020.0,8.0
1040000,San Remo,2,4,2,575,House,4351,27248,2.282,-33.21474,151.52049,12,0.1,220.1,77.69,2021.0,10.0
685000,Blacktown,1,3,2,569,House,47176,31980,16.057,-33.77655,150.90338,72,0.11,172.6,30.03,2020.0,11.0
1100000,Lane Cove North,2,3,2,181,Apartment / Unit / Flat,11436,57408,2.363,-33.8057,151.16111,56,1.5,171.9,7.99,2018.0,12.0
1000000,Guildford,3,4,1,348,New House & Land,22331,23140,5.904,-33.85861,150.98884,38,0.1,220.1,20.47,2021.0,12.0
1500000,Chittaway Point,4,5,4,1442,House,941,34320,1.624,-33.32251,151.44816,5,0.25,172.6,64.12,2020.0,12.0
970000,Greenacre,1,3,4,682,House,24373,22672,7.405,-33.8989,151.05729,37,0.75,169.6,14.61,2019.0,12.0
762000,Quakers Hill,1,3,1,557,House,27080,40196,9.727,-33.72826,150.88995,40,0.1,210.1,33.29,2021.0,6.0
530000,Bradbury,1,3,1,607,House,8800,31980,3.734,-34.08405,150.81805,126,0.25,165.9,43.6,2020.0,4.0
1379000,Baulkham Hills,2,5,4,696,House,37050,41288,16.003,-33.74634,150.98287,93,0.1,183.1,24.81,2020.0,12.0
1500000,Ingleburn,1,3,1,1113,House,15039,33124,12.454,-34.0051,150.8581,41,0.1,220.1,36.04,2021.0,9.0
1410000,Grays Point,3,4,2,468,Townhouse,3125,47268,1.319,-34.05591,151.08069,11,0.1,220.1,24.3,2021.0,10.0
7400000,Lavender Bay,4,5,4,720,House,941,72540,0.164,-33.84388,151.20761,16,2.0,150.9,2.37,2016.0,11.0
1380000,Pendle Hill,1,3,3,1265,House,7247,30680,1.964,-33.80402,150.95535,52,0.1,220.1,24.52,2021.0,12.0
3435000,Centennial Park,3,5,1,228,Terrace,2376,65936,2.23,-33.89787,151.23244,38,0.25,167.6,4.19,2020.0,6.0
1770000,Panania,2,3,2,730,House,12419,34216,4.751,-33.95493,150.99524,18,0.1,220.1,22.21,2021.0,11.0
1075000,Wakeley,2,4,2,550,House,4746,23972,1.629,-33.87381,150.90868,32,0.1,210.1,27.89,2021.0,7.0
1315000,Beverly Hills,1,3,2,487,House,10156,30628,2.983,-33.94831,151.07815,49,0.1,220.1,15.28,2021.0,11.0
489000,Bateau Bay,1,3,2,696,House,12146,30316,6.938,-33.38486,151.47128,31,1.5,167.6,58.53,2016.0,12.0
1320000,Epping,2,4,2,1069,House,23688,37024,6.838,-33.77377,151.07681,101,1.5,160.5,15.95,2018.0,11.0
1280000,Narellan Vale,2,5,2,783,House,7193,40352,2.481,-34.05177,150.74372,98,0.1,220.1,47.8,2021.0,11.0
4500000,Sans Souci,2,4,4,1024,House,10304,37336,3.065,-33.99452,151.13524,3,0.1,220.1,15.92,2021.0,9.0
700000,Fairfield West,2,3,2,557,House,11575,22620,3.217,-33.87024,150.92391,26,1.5,171.9,26.47,2018.0,2.0
2131000,Mount Colah,4,6,8,4457,House,7095,43056,11.062,-33.66638,151.12988,117,0.1,183.1,23.26,2021.0,2.0
825000,St Andrews,2,5,2,640,House,5730,34060,2.082,-34.02451,150.83058,47,1.5,174.0,39.27,2017.0,9.0
580000,Riverwood,2,2,1,115,Apartment / Unit / Flat,12103,23764,3.838,-33.9451,151.05302,15,0.76,166.4,17.01,2019.0,10.0
1260800,Arncliffe,1,3,3,244,House,10590,32708,2.943,-33.93868,151.14572,32,0.1,220.1,10.09,2021.0,9.0
1400000,Bensville,3,5,2,895,House,2545,36764,4.925,-33.49914,151.39045,27,0.1,197.9,43.91,2021.0,5.0
1000000,Guildford,1,3,4,531,House,22331,23140,5.904,-33.85861,150.98884,38,0.1,220.1,20.47,2021.0,11.0
1765000,Middle Cove,1,3,2,564,House,1340,53404,1.036,-33.79242,151.21235,59,1.5,174.0,8.07,2017.0,11.0
840000,Bateau Bay,2,4,2,569,House,12146,30316,6.938,-33.38486,151.47128,31,0.25,172.6,58.53,2020.0,10.0
4750000,Belmore,3,6,2,505,Apartment / Unit / Flat,12718,26208,2.731,-33.91942,151.08774,32,1.77,155.2,12.8,2016.0,10.0
2440000,Beacon Hill,1,3,3,607,House,7457,41288,2.605,-33.75228,151.25889,119,0.1,220.1,13.32,2021.0,9.0
1800000,Hardys Bay,1,3,1,1031,House,227,35828,0.606,-33.52699,151.35541,44,0.1,183.1,39.86,2021.0,2.0
1825000,Annandale,2,2,0,183,House,9451,60424,1.493,-33.87982,151.16973,24,0.1,220.1,4.06,2021.0,11.0
1800000,Killcare,2,4,2,802,House,473,38584,1.657,-33.52117,151.36366,6,0.25,167.6,40.73,2020.0,8.0
660000,Bateau Bay,2,4,2,733,House,12146,30316,6.938,-33.38486,151.47128,31,1.5,167.6,58.53,2016.0,10.0
800000,Newport,1,2,1,100,Apartment / Unit / Flat,9301,46852,3.812,-33.65717,151.31571,12,1.5,176.6,25.06,2017.0,5.0
2250000,Copacabana,3,4,2,575,House,2735,39312,1.996,-33.48638,151.43476,19,0.1,197.9,46.9,2021.0,4.0
8100000,Bankstown,1,4,2,3000,House,32113,23556,6.393,-33.91991,151.03125,21,0.25,165.9,17.61,2020.0,12.0
2100000,Mona Vale,2,4,1,696,House,10670,45240,4.556,-33.67706,151.30276,15,0.1,210.1,22.57,2021.0,8.0
1185000,Sydney,1,1,1,88,Apartment / Unit / Flat,17252,35412,2.94,-33.86794,151.20998,65,0.1,220.1,0.31,2021.0,10.0
1011000,Blacktown,3,4,7,569,House,47176,31980,16.057,-33.77655,150.90338,72,0.1,220.1,30.03,2021.0,11.0
1275000,Grays Point,2,4,2,759,House,3125,47268,1.319,-34.05591,151.08069,11,0.1,183.1,24.3,2021.0,11.0
1600000,Belrose,2,3,1,313,House,8780,39728,13.636,-33.72159,151.21169,156,0.1,197.9,15.92,2021.0,3.0
1115000,Guildford,1,2,1,674,House,22331,23140,5.904,-33.85861,150.98884,38,1.5,174.2,20.47,2017.0,12.0
1710000,West Ryde,3,4,2,354,Semi-Detached,13394,38584,3.566,-33.8063,151.08417,35,0.1,210.1,13.34,2021.0,7.0
3750000,St Ives,3,5,4,923,House,17300,48464,14.264,-33.72491,151.16978,167,0.1,220.1,15.99,2021.0,12.0
1610000,Castle Hill,3,4,3,923,House,39594,40924,18.81,-33.72933,150.99777,112,0.25,167.6,24.76,2020.0,6.0
1075000,Pretty Beach,2,3,3,868,House,352,34320,0.529,-33.52717,151.34781,2,0.76,166.4,39.61,2019.0,10.0
1795000,West Pymble,2,4,2,923,House,5298,48672,3.684,-33.76365,151.12999,80,1.75,159.3,13.47,2016.0,6.0
2265000,Ramsgate Beach,2,2,1,447,House,1660,39624,0.403,-33.98256,151.14633,6,0.1,197.9,14.29,2021.0,3.0
1685000,Burraneer,2,4,1,700,House,3584,52728,1.448,-34.062,151.13762,24,1.0,166.4,22.83,2019.0,9.0
706000,Wyong,2,4,2,1144,House,4326,25480,11.434,-33.27889,151.43056,3,1.75,159.3,68.18,2016.0,6.0
1490000,Terrigal,2,4,2,790,House,11349,38168,8.691,-33.44581,151.42873,68,0.1,220.1,50.75,2021.0,12.0
2645000,Taren Point,2,3,1,430,House,1734,36296,1.359,-34.01833,151.12465,8,0.25,172.6,18.73,2020.0,9.0
565000,Yagoona,1,3,2,183,Villa,18013,24284,4.618,-33.90422,151.02148,44,2.0,150.9,17.96,2016.0,12.0
2617000,Killarney Heights,2,4,2,708,House,4469,43836,4.244,-33.7725,151.22111,105,0.1,220.1,10.33,2021.0,9.0
1177500,Dundas Valley,4,5,4,677,House,5412,32188,1.785,-33.79216,151.05607,59,1.5,153.5,16.38,2019.0,3.0
2800000,Glebe,2,3,0,106,House,11532,43368,1.693,-33.87781,151.18626,29,0.1,220.1,2.6,2021.0,10.0
1650000,Narraweena,2,3,2,727,House,6608,34008,1.776,-33.75,151.27239,83,1.5,167.6,14.02,2016.0,10.0
585000,Kariong,1,4,2,473,House,6385,36556,25.793,-33.45559,151.27311,189,1.75,159.3,45.8,2016.0,7.0
